Speed;q;p
1179;78.12;1109442
1182;78.08;1109642
1184;78.10;1110384
1182;78.10;1109897
1182;78.22;1110860
1182;78.38;1112356
1182;78.48;1113262
1181;78.56;1113744
1181;78.60;1113912
1184;78.58;1114608
1184;78.58;1114471
1179;78.68;1114182
1181;78.68;1114750
1184;78.66;1115182
1182;78.64;1114672
1179;78.70;1114436
1182;78.70;1115078
1185;78.68;1115717
1181;78.68;1114809
1179;78.74;1114774
1184;78.70;1115646
1185;78.78;1116398
1182;79.10;1118522
1183;79.26;1120033
1184;79.44;1121878
1184;79.52;1122630
1180;79.68;1123039
1180;79.72;1123395
1183;79.74;1124417
1182;79.80;1124614
1180;79.84;1124473
1183;79.80;1124888
1183;79.84;1125181
1182;79.84;1124820
1182;79.86;1125154
1184;79.86;1125673
1183;79.88;1125646
1181;79.88;1125092
1183;79.88;1125427
1185;79.86;1125913
1182;79.96;1125867
1179;80.04;1125839
1184;80.00;1126728
1184;80.02;1127086
1181;80.12;1127105
1181;80.10;1126962
1183;80.12;1127578
1183;80.14;1127899
1180;80.30;1128328
1181;80.32;1128684
1184;80.34;1129830
1183;80.38;1129877
1180;80.42;1129262
1182;80.42;1129836
1183;80.42;1130143
1182;80.44;1129951
1180;80.46;1129725
1181;80.46;1129908
1183;80.40;1129955
1180;80.46;1129797
1180;80.48;1129857
1183;80.44;1130274
1180;80.46;1129720
1179;80.50;1129814
1182;80.46;1130126
1181;80.48;1130146
1180;80.48;1129974
1181;80.46;1129951
1181;80.46;1129951
1180;80.50;1130063
1178;80.54;1129823
1180;80.52;1130123
1182;80.50;1130567
1180;80.52;1130237
1179;80.48;1129599
1180;80.48;1129758
1179;80.52;1129964
1179;80.54;1130239
1181;80.48;1130190
1182;80.44;1129958
1177;80.48;1129164
1176;80.50;1128925
1181;80.46;1129962
1183;80.38;1129855
1175;80.48;1128671
1177;80.34;1127857
1180;80.32;1128454
1180;80.36;1128852
1178;80.36;1128303
1176;80.30;1127391
1179;80.24;1127646
1180;80.24;1127703
1175;80.36;1127501
1177;80.26;1127251
1180;80.16;1127100
1177;80.16;1126421
1176;80.16;1125996
1177;80.12;1126126
1179;80.06;1125972
1176;80.06;1125244
1174;80.14;1125338
1178;80.08;1125933
1179;80.10;1126306
1174;80.14;1125304
1174;80.06;1124843
1178;80.00;1125196
1177;80.02;1125257
1174;80.04;1124555
1176;80.04;1124976
1177;80.02;1125288
1176;80.04;1124940
1173;80.08;1124750
1176;80.08;1125317
1177;80.04;1125332
1174;80.10;1124946
1173;80.14;1125045
1177;80.08;1125629
1175;80.10;1125239
1172;80.18;1125109
1175;80.14;1125654
1175;80.18;1126107
1172;80.26;1125950
1172;80.22;1125507
1174;80.16;1125639
1175;80.14;1125569
1171;80.16;1124904
1171;80.10;1124369
1174;80.02;1124433
1174;80.08;1124763
1171;80.14;1124490
1171;80.16;1124715
1172;80.20;1125503
1171;80.24;1125476
1172;80.22;1125446
1170;80.26;1125434
1171;80.26;1125731
1171;80.32;1126246
1169;80.34;1125823
1170;80.26;1125406
1169;80.32;1125714
1169;80.38;1126149
1170;80.48;1127176
1170;80.48;1127128
1168;80.52;1127076
1168;80.54;1127253
1171;80.50;1127535
1169;80.50;1127082
1165;80.60;1126804
1165;80.13;1122971
1170;79.88;1122068
1167;80.44;1126194
1164;80.85;1128835
1168;80.86;1129767
1168;81.00;1130982
1166;81.24;1132603
1166;81.36;1133506
1165;81.46;1133980
1164;81.52;1134450
1166;81.63;1135709
1165;81.74;1136486
1164;81.82;1136759
1164;81.80;1136626
1167;81.80;1137495
1166;81.86;1137803
1160;81.96;1136929
1160;81.79;1135422
1164;81.68;1135724
1165;81.80;1136825
1160;81.80;1135666
1161;81.80;1135696
1163;81.82;1136664
1162;81.96;1137375
1159;82.14;1138012
1160;82.20;1138814
1162;82.14;1139033
1160;82.28;1139509
1159;82.34;1139646
1161;82.32;1140094
1159;82.42;1140417
1157;82.44;1140129
1160;82.42;1140665
1158;82.46;1140506
1156;82.50;1140292
1157;82.52;1140585
1159;82.48;1141028
1157;82.52;1140617
1154;82.56;1140191
1157;82.52;1140597
1157;82.54;1140803
1154;82.60;1140571
1154;82.60;1140502
1155;82.60;1140819
1154;82.64;1140815
1152;82.68;1140658
1155;82.62;1140930
1154;82.64;1140870
1151;82.68;1140285
1152;82.70;1140707
1155;82.64;1141107
1151;82.76;1140836
1149;82.76;1140296
1153;82.72;1141174
1151;82.76;1140893
1148;82.80;1140423
1149;82.80;1140685
1151;82.78;1140920
1148;82.84;1140692
1147;82.84;1140440
1149;82.82;1140778
1147;82.88;1140769
1146;82.92;1140625
1147;82.94;1141126
1149;82.92;1141513
1146;82.98;1141110
1144;83.02;1140829
1147;83.00;1141633
1146;82.96;1141082
1141;83.06;1140386
1143;83.02;1140629
1146;83.04;1141800
1141;83.10;1140801
1142;83.08;1140698
1143;83.08;1141002
1141;83.14;1141096
1141;83.14;1140929
1141;83.12;1140881
1141;83.18;1141389
1139;83.20;1140786
1140;83.20;1141286
1140;83.22;1141458
1137;83.30;1141092
1138;83.28;1141270
1141;83.22;1141714
1138;83.30;1141340
1134;83.31;1140441
1137;83.28;1140902
1135;83.34;1140811
1131;83.44;1140546
1136;83.38;1141428
1137;83.34;1141291
1131;83.46;1140441
1131;83.46;1140565
1135;83.42;1141574
1134;83.50;1141667
1129;83.56;1140695
1130;83.56;1141019
1134;83.54;1141986
1127;83.62;1140712
1127;83.46;1139252
1130;83.36;1139559
1129;83.38;1139292
1128;83.40;1139115
1128;83.46;1139725
1125;83.66;1140286
1127;83.66;1140777
1128;83.83;1142551
1124;83.94;1142081
1121;84.02;1141876
1126;83.88;1142345
1126;84.00;1143194
1120;84.28;1143525
1121;84.34;1144540
1126;84.24;1145183
1121;84.44;1145069
1118;84.46;1144348
1122;84.36;1144864
1120;84.46;1145137
1118;84.30;1143037
1121;84.16;1143026
1119;84.28;1143368
1116;84.40;1143342
1119;84.32;1143664
1119;84.34;1143656
1114;84.54;1143654
1117;84.58;1145078
1119;84.64;1146209
1112;85.04;1146856
1112;84.99;1146649
1119;84.81;1147304
1114;84.92;1146871
1110;84.95;1145757
1114;84.84;1146160
1113;85.38;1149903
1110;85.79;1152149
1110;85.99;1153771
1113;85.86;1153568
1109;86.12;1154239
1111;86.02;1154291
1111;86.00;1154051
1105;86.08;1152575
1109;85.76;1151662
1111;85.68;1151764
1105;85.86;1150882
1106;85.81;1151133
1112;85.66;1151804
1108;85.76;1151260
1103;85.77;1149805
1105;85.59;1149022
1102;85.41;1146558
1101;85.36;1145866
1106;85.02;1144875
1104;85.12;1145036
1105;84.94;1143843
1106;84.80;1143041
1103;84.90;1143064
1098;85.06;1142607
1103;85.07;1144370
1103;85.63;1148673
1097;86.27;1151349
1099;86.48;1153847
1103;86.60;1156077
1097;86.88;1155898
1100;86.74;1156006
1101;86.74;1156310
1096;86.86;1155577
1098;86.70;1154938
1101;86.61;1155316
1095;86.75;1154238
1094;86.84;1154854
1100;87.92;1164830
1098;92.68;1198694
1094;96.68;1224542
1097;99.37;1244548
1095;101.19;1255552
1095;103.00;1266854
1100;103.93;1274891
1094;104.78;1277340
1094;105.32;1280881
1102;105.42;1285160
1095;106.00;1285283
1091;106.24;1285167
1099;106.22;1288908
1097;106.35;1288591
1093;106.64;1288256
1097;106.50;1289409
1096;106.68;1290019
1094;106.78;1289899
1099;106.58;1290890
1098;106.75;1291301
1094;106.75;1289561
1100;106.65;1291666
1098;106.66;1290790
1093;106.66;1288520
1099;106.30;1289082
1099;106.18;1288448
1094;106.28;1286448
1097;106.10;1286921
1102;105.95;1288239
1098;105.94;1286542
1098;105.98;1286651
1101;105.88;1287735
1097;106.00;1286166
1097;105.70;1284687
1101;105.12;1282713
1097;105.03;1280463
1101;104.38;1278385
1104;103.99;1277282
1096;103.00;1267394
1096;101.46;1257854
1101;96.92;1229532
1098;91.02;1187102
1097;86.68;1154525
1103;82.60;1125477
1098;80.12;1105318
1095;77.54;1084891
1103;75.27;1069458
1099;74.28;1061037
1094;72.18;1044253
1101;69.46;1025462
1099;67.20;1010700
1093;65.58;999272
1098;64.46;993074
1097;63.60;987425
1093;62.81;981323
1099;62.32;979736
1098;62.34;979619
1092;62.70;980480
1096;63.10;984067
1098;64.45;993035
1095;65.70;1000382
1095;67.15;1009735
1096;68.42;1018017
1094;69.46;1024311
1095;71.14;1036588
1097;72.92;1050428
1092;74.80;1063574
1094;76.28;1075160
1097;77.57;1085708
1093;79.57;1099635
1094;80.92;1110239
1096;82.08;1119345
1092;83.10;1126001
1094;83.74;1131270
1097;84.22;1135851
1096;84.69;1139212
1095;84.98;1141024
1100;85.09;1143508
1095;85.36;1143783
1091;85.56;1144153
1098;85.64;1146992
1099;87.24;1159558
1093;88.77;1168916
1095;89.27;1173390
1098;89.86;1179157
1095;90.66;1183430
1099;90.92;1186867
1102;91.40;1191377
1098;91.84;1192903
1103;91.58;1192960
1106;91.87;1196258
1100;92.26;1196432
1099;91.59;1191658
1092;86.99;1155076
1089;82.74;1122245
1099;82.46;1123083
1108;82.96;1129799
1097;83.88;1133477
1095;84.42;1136717
1102;84.66;1140737
1101;84.98;1142948
1101;85.00;1143211
1104;85.09;1144789
1098;85.31;1144463
1102;85.34;1145986
1107;85.42;1148313
1101;85.88;1149744
1100;86.06;1150714
1105;86.04;1152230
1105;86.20;1153487
1104;86.19;1153053
1105;86.22;1153810
1104;86.30;1153998
1103;86.40;1154428
1106;86.30;1154764
1108;86.42;1156156
1105;86.48;1155670
1111;86.44;1157370
1106;86.70;1157854
1103;86.82;1157558
1109;86.62;1158295
1109;86.68;1158773
1105;86.80;1158289
1108;86.68;1158425
1111;86.58;1158742
1108;86.63;1158092
1108;86.81;1159413
1115;86.56;1159653
1114;86.48;1158896
1110;86.36;1156438
1112;85.86;1153330
1111;84.98;1146244
1112;84.18;1140416
1116;83.44;1135857
1116;83.10;1133057
1111;82.96;1130658
1116;82.52;1128690
1119;82.29;1127680
1116;82.28;1126670
1116;82.16;1125850
1121;81.96;1125813
1117;82.08;1125643
1116;82.03;1124843
1123;81.85;1125400
1120;81.91;1124984
1117;81.91;1124182
1121;81.82;1124707
1122;81.83;1124941
1121;81.78;1124194
1122;81.74;1124298
1121;81.53;1122346
1120;81.10;1118812
1125;80.75;1117237
1134;80.44;1117381
1130;80.64;1117761
1123;80.89;1117942
1126;80.64;1116745
1124;80.32;1113728
1127;80.16;1113134
1131;80.20;1114613
1126;79.97;1111541
1128;78.49;1100166
1134;74.04;1065861
1131;63.01;991834
1126;43.58;890871
1129;30.96;832638
1132;21.53;785930
1125;14.49;747274
1118;8.75;713278
1117;2.36;680685
1140;0.00;680636
1121;0.00;671365
1119;0.00;670110
1128;0.00;675317
1123;0.00;672276
1126;0.00;674278
1123;0.00;672846
1122;0.00;671807
1125;0.00;673922
1122;0.00;671805
1124;0.00;672897
1118;0.00;669261
1121;0.00;671093
1122;0.00;672078
1118;0.00;669547
1118;0.00;669142
1119;0.00;670083
1118;0.00;669422
1115;0.00;667789
1120;1.00;675709
1120;4.68;694386
1118;13.08;735227
1132;21.34;785077
1133;29.25;825492
1103;34.06;838972
1125;39.42;873460
1110;44.32;886435
1131;49.24;916269
1113;54.26;935184
1122;57.96;959756
1126;62.64;988431
1120;68.16;1020297
1127;72.44;1051903
1124;76.18;1080920
1123;78.92;1102359
1128;81.02;1120301
1124;82.84;1133444
1127;84.18;1144963
1138;86.50;1167262
1137;89.82;1193541
1125;92.62;1209734
1127;91.02;1198586
1134;88.08;1178440
1136;86.69;1168007
1145;86.73;1171268
1138;87.04;1171375
1132;87.39;1172395
1134;87.61;1174815
1141;87.68;1177739
1142;87.72;1178390
1139;87.96;1179196
1141;88.20;1182127
1146;88.58;1186876
1143;89.16;1190629
1143;89.52;1193454
1147;89.74;1196633
1149;89.92;1198956
1146;90.06;1198886
1148;90.14;1200257
1151;90.16;1201528
1151;90.14;1201368
1149;90.20;1201295
1154;90.14;1202571
1155;90.14;1203031
1152;90.08;1201528
1155;88.27;1187507
1157;86.79;1176218
1157;86.31;1172018
1160;85.73;1168145
1159;85.14;1163040
1157;84.86;1160000
1162;84.58;1159404
1165;84.36;1158463
1162;84.02;1154625
1161;82.36;1140580
1165;74.56;1076037
1169;68.10;1028089
1162;60.30;984600
1158;50.92;937496
1168;46.26;923299
1171;42.35;909705
1166;39.44;894407
1168;37.98;887319
1164;37.64;883201
1170;38.16;889008
1170;42.20;908284
1165;47.66;927226
1169;51.32;944595
1171;56.52;969400
1173;60.70;989596
1173;63.87;1006555
1169;67.20;1023277
1172;69.74;1037350
1174;74.69;1079005
1169;75.74;1086899
1177;77.37;1102600
1175;80.38;1127617
1175;81.96;1141175
1178;82.94;1150424
1170;83.51;1152933
1178;83.78;1157480
1182;84.12;1161811
1181;84.53;1164827
1179;84.70;1165883
1179;84.66;1165535
1182;84.56;1165389
1182;84.51;1165038
1183;84.54;1165783
1184;84.50;1165615
1184;84.46;1165153
1185;84.32;1164499
1186;84.36;1165049
1186;84.24;1164021
1188;84.18;1163969
1186;84.08;1162629
1187;84.02;1162500
1192;83.84;1162409
1189;83.79;1160909
1187;83.70;1159779
1192;83.46;1159010
1191;83.36;1158056
1193;83.20;1157165
1191;83.18;1156232
1193;83.08;1156011
1197;82.94;1156093
1191;83.01;1154849
1192;82.96;1154654
1197;82.88;1155480
1198;82.86;1155553
1194;82.28;1149508
1193;80.52;1133755
1197;79.20;1123247
1202;79.80;1131297
1197;80.32;1133002
1197;80.50;1134709
1200;80.56;1135839
1200;80.74;1137425
1199;80.84;1138205
1199;80.88;1138430
1201;80.80;1139263
1202;80.80;1140190
1200;80.38;1134276
1198;78.14;1113976
1202;75.10;1089286
1204;73.02;1073507
1201;70.98;1052630
1202;69.66;1043268
1201;68.42;1035799
1203;67.58;1033538
1203;66.88;1030591
1203;66.26;1027028
1203;65.96;1026468
1199;65.69;1021350
1200;65.40;1020002
1205;65.27;1024752
1203;65.20;1021917
1201;65.02;1019406
1200;65.00;1018515
1204;64.88;1021535
1209;64.68;1025750
1202;64.72;1018723
1199;64.81;1016987
1201;64.96;1019108
1202;65.06;1020508
1202;65.29;1022124
1206;65.44;1026220
1202;65.66;1023956
1201;65.74;1023128
1202;65.74;1023758
1200;65.86;1022205
1203;65.86;1025360
1202;65.92;1024543
1198;66.03;1022724
1201;66.04;1024109
1203;66.08;1026854
1201;65.97;1023676
1196;65.87;1021473
1199;65.60;1020774
1203;65.70;1024662
1200;65.84;1022144
1197;65.90;1022010
1198;65.95;1022347
1201;65.96;1024127
1200;66.14;1023596
1197;66.37;1024329
1200;66.49;1025330
1201;66.60;1027277
1196;66.72;1025816
1195;66.81;1026053
1199;66.90;1027152
1199;66.90;1027291
1197;66.88;1026812
1196;67.02;1027283
1195;66.74;1025772
1198;66.67;1025951
1197;67.16;1028179
1196;67.60;1030128
1196;67.70;1030718
1196;67.84;1031283
1197;67.96;1032164
1194;68.02;1031879
1194;67.76;1030567
1194;67.66;1030051
1195;67.84;1031125
1193;67.94;1031385
1193;68.02;1031691
1193;68.22;1032662
1193;68.29;1033091
1194;68.46;1034089
1193;68.51;1034125
1192;68.59;1034383
1191;68.42;1033329
1193;68.22;1032709
1188;68.32;1032459
1192;68.18;1032322
1192;68.16;1032299
1190;68.08;1031585
1190;68.03;1031175
1186;67.96;1030334
1192;67.80;1030382
1191;67.90;1030839
1186;68.06;1030813
1190;68.10;1031562
1191;68.20;1032221
1189;68.24;1032101
1186;68.24;1031608
1186;68.20;1031542
1191;68.18;1032136
1189;68.22;1032061
1184;68.32;1031818
1187;68.36;1032478
1190;68.43;1033385
1186;68.70;1034002
1185;68.84;1034571
1188;68.82;1034891
1186;68.92;1035125
1183;69.24;1036337
1185;69.46;1037716
1188;69.62;1038954
1187;69.89;1040291
1182;70.32;1042876
1181;70.57;1044914
1185;70.75;1047007
1187;71.38;1052830
1182;71.86;1056181
1181;72.27;1059535
1185;72.32;1060633
1184;72.56;1062472
1182;72.68;1063187
1184;72.73;1063959
1182;72.81;1064307
1179;72.90;1064528
1180;73.04;1065992
1187;73.99;1075386
1184;75.05;1083959
1179;76.20;1092979
1181;76.74;1097948
1182;77.17;1101933
1181;77.49;1104518
1179;77.92;1107594
1181;78.10;1109674
1183;78.24;1111467
1182;78.36;1112044
1178;78.50;1112502
1180;78.30;1111057
1181;78.11;1109772
1181;78.04;1109153
1181;78.02;1109052
1180;78.08;1109212
1179;78.01;1108405
1180;78.08;1109297
1181;78.24;1110947
1180;78.28;1110976
1179;78.27;1110677
1179;78.25;1110524
1180;78.14;1109706
1179;78.06;1108795
1180;78.02;1108852
1181;78.02;1108893
1178;78.08;1108795
1175;78.12;1108505
1178;78.00;1108213
1180;77.86;1107410
1178;77.96;1107898
1174;78.06;1107615
1176;77.98;1107575
1181;78.01;1108889
1178;78.08;1108700
1174;78.22;1108932
1178;78.20;1109839
1179;78.22;1110098
1175;78.32;1109985
1175;78.34;1110225
1179;78.26;1110489
1177;78.30;1110382
1172;78.40;1110194
1177;78.32;1110574
1178;78.26;1110241
1175;78.22;1109293
1174;78.53;1111606
1175;77.20;1100585
1176;76.08;1091209
1172;75.62;1086481
1172;75.04;1081627
1175;74.48;1077429
1175;74.17;1074727
1173;73.82;1071412
1174;73.62;1069915
1175;73.44;1068482
1173;73.36;1067521
1171;73.36;1067082
1174;73.34;1067377
1176;73.36;1068053
1173;73.50;1068646
1174;73.63;1069959
1173;73.72;1070577
1167;73.62;1068525
1165;73.40;1066332
1170;73.15;1065180
1177;73.12;1066058
1173;73.30;1067002
1169;73.36;1066788
1171;73.26;1066176
1170;73.20;1065634
1170;73.22;1065678
1169;73.38;1066839
1173;73.38;1067616
1172;73.47;1068158
1167;73.62;1068474
1171;73.59;1069045
1173;73.60;1069504
1169;73.66;1069258
1168;73.69;1069409
1166;73.50;1067378
1169;73.33;1066464
1169;73.70;1069596
1166;73.98;1071491
1168;74.22;1073728
1166;74.48;1075711
1168;74.61;1077180
1169;74.74;1078468
1166;74.86;1078889
1165;75.00;1079712
1169;74.85;1079343
1169;74.90;1079691
1164;75.00;1079670
1164;75.00;1079694
1168;75.00;1080332
1168;74.94;1079978
1164;75.04;1079954
1164;75.01;1079741
1167;74.96;1079769
1165;75.02;1080011
1163;74.98;1079302
1167;74.90;1079296
1165;74.88;1078893
1163;74.96;1079017
1164;74.94;1079004
1166;74.90;1079133
1165;74.90;1078964
1160;74.94;1078354
1164;74.92;1078869
1165;75.02;1079996
1163;75.02;1079598
1162;75.04;1079523
1163;75.02;1079656
1165;74.92;1079115
1160;74.96;1078480
1160;74.90;1077959
1165;74.82;1078346
1162;74.84;1077791
1160;74.80;1077106
1162;74.80;1077569
1163;74.83;1077834
1162;74.82;1077605
1159;74.84;1077217
1159;74.84;1077347
1161;74.90;1078238
1162;74.80;1077476
1163;74.75;1077262
1160;74.79;1077100
1157;74.86;1076976
1160;74.78;1077050
1162;74.76;1077214
1158;74.83;1076966
1157;74.90;1077420
1161;74.84;1077625
1160;74.85;1077542
1157;74.92;1077492
1158;74.90;1077624
1160;74.88;1077717
1157;74.92;1077589
1157;74.94;1077602
1159;74.88;1077569
1158;74.92;1077696
1155;75.02;1077985
1159;74.92;1077902
1158;74.92;1077771
1155;74.98;1077602
1154;75.04;1077926
1159;74.96;1078174
1159;74.92;1077957
1152;75.10;1078120
1157;74.98;1077953
1157;75.00;1078213
1154;75.01;1077680
1154;75.00;1077688
1157;74.82;1076661
1157;74.74;1076093
1152;74.72;1074926
1153;74.62;1074266
1156;74.38;1072914
1153;74.14;1070264
1152;73.82;1067557
1157;73.55;1066080
1155;73.27;1063426
1151;73.07;1061013
1152;72.72;1058452
1155;72.42;1056449
1152;72.26;1054670
1151;72.18;1053698
1155;71.98;1052779
1155;71.81;1051412
1151;71.02;1044142
1150;70.21;1037362
1154;69.64;1034282
1152;69.34;1032296
1151;68.94;1029902
1151;68.00;1024621
1148;63.20;997069
1152;61.78;989960
1153;62.38;993552
1148;62.81;994846
1145;62.64;993187
1148;62.36;992294
1153;62.20;992592
1145;62.26;990888
1141;62.20;989505
1149;62.28;992058
1149;62.30;992053
1142;62.45;991228
1143;62.57;992096
1145;62.66;993095
1144;62.79;993766
1142;62.80;993234
1141;62.92;993696
1142;63.08;994862
1143;63.18;995570
1141;63.18;995146
1142;63.10;994891
1137;63.02;993264
1137;62.80;992156
1145;62.66;993054
1142;62.95;994095
1140;64.66;1003455
1138;65.88;1010102
1137;66.18;1011793
1133;66.06;1010270
1135;65.47;1007157
1136;65.09;1005217
1132;64.92;1003232
1132;64.74;1002311
1136;64.62;1002316
1136;64.64;1002517
1132;64.68;1001962
1131;64.66;1001519
1131;64.70;1001777
1130;64.72;1001692
1132;64.62;1001566
1133;64.62;1001793
1128;64.70;1001234
1126;64.70;1000725
1129;64.80;1001866
1126;64.90;1001942
1124;64.90;1001502
1125;64.92;1001860
1127;65.34;1004776
1128;66.14;1009772
1129;67.40;1017346
1125;68.28;1021903
1118;68.84;1024190
1121;68.84;1024672
1126;69.00;1026423
1120;69.26;1027013
1118;69.20;1026333
1122;69.14;1026658
1118;69.32;1027150
1117;69.42;1027603
1119;69.50;1028340
1118;69.64;1028971
1116;69.74;1029336
1117;69.72;1029349
1116;69.78;1029635
1113;69.88;1029820
1113;69.93;1030121
1116;69.92;1030489
1113;70.00;1030584
1111;69.99;1030168
1115;70.00;1030832
1112;70.07;1030822
1110;70.07;1030640
1111;70.11;1031149
1108;70.19;1031272
1109;70.24;1031818
1111;70.16;1031455
1106;70.30;1031906
1104;70.40;1032278
1108;70.36;1032637
1109;70.32;1032384
1101;70.52;1032816
1103;70.53;1033246
1108;70.74;1035542
1101;71.11;1037261
1101;71.54;1040568
1104;72.12;1045559
1102;73.48;1055484
1101;75.32;1069312
1101;76.94;1081719
1098;78.36;1091925
1099;79.51;1100822
1100;80.67;1109881
1097;82.54;1123177
1096;85.00;1141473
1099;86.28;1152314
1097;87.74;1162493
1095;88.88;1170307
1098;89.54;1176383
1094;90.27;1180219
1091;90.74;1182240
1098;90.93;1186318
1098;91.29;1188831
1091;91.76;1189356
1093;91.88;1191217
1096;91.94;1192557
1090;92.22;1191973
1091;92.18;1192104
1094;92.27;1194122
1089;92.41;1193092
1089;92.44;1193401
1091;92.46;1194009
1087;92.62;1193849
1090;92.53;1194183
1091;92.47;1194463
1086;92.61;1193262
1087;92.62;1193729
1089;92.54;1194127
1085;92.72;1193466
1085;92.69;1193467
1088;92.63;1194165
1084;92.73;1193034
1083;92.78;1193161
1086;92.70;1193961
1083;92.82;1193394
1083;92.79;1193218
1084;92.77;1193502
1081;92.90;1193142
1082;92.86;1193148
1084;92.76;1193461
1080;92.96;1193109
1081;92.87;1192966
1084;92.81;1193671
1079;93.00;1192822
1078;93.00;1192462
1083;92.85;1193650
1078;93.00;1192405
1076;93.08;1192309
1079;92.94;1192580
1076;93.04;1191974
1078;92.92;1191718
1079;92.91;1192116
1074;93.12;1191588
1077;92.98;1191692
1077;92.90;1191478
1073;93.16;1191195
1074;93.10;1191294
1077;92.90;1191519
1072;93.06;1190394
1071;93.12;1190297
1075;93.03;1191407
1073;93.14;1191005
1071;93.10;1190297
1074;92.98;1190483
1069;93.14;1189467
1069;93.18;1189782
1074;93.02;1190769
1069;93.24;1190102
1070;93.15;1190109
1071;93.00;1189588
1065;93.14;1187804
1069;92.94;1188006
1070;92.88;1188371
1064;93.00;1186612
1067;92.84;1186794
1070;92.74;1187291
1064;92.88;1185832
1064;92.72;1184707
1065;92.48;1183617
1064;92.42;1182634
1067;92.21;1182589
1065;92.14;1181245
1061;92.18;1179831
1064;91.94;1179508
1064;91.87;1179215
1059;92.04;1178344
1062;91.78;1177892
1062;91.62;1176860
1059;91.40;1173949
1061;91.06;1172469
1060;90.95;1171671
1059;90.80;1170193
1060;90.58;1169182
1058;89.92;1164001
1056;89.12;1157682
1060;87.96;1150752
1055;86.74;1140553
1055;85.61;1132378
1058;84.18;1123493
1055;83.14;1115065
1054;82.16;1107800
1055;81.46;1103226
1052;81.04;1099501
1053;80.43;1095319
1053;79.70;1090241
1051;79.10;1084658
1052;78.17;1079262
1051;77.47;1073161
1049;76.74;1065612
1050;75.53;1058371
1051;73.42;1044554
1050;72.10;1034816
1049;71.24;1027215
1050;70.42;1022401
1045;69.90;1014341
1045;69.47;1010993
1044;69.25;1008096
1043;69.12;1006415
1049;68.98;1011283
1043;68.96;1005447
1039;68.94;1001669
1043;69.01;1006176
1042;69.44;1007336
1042;69.86;1010340
1041;70.27;1012295
1036;70.58;1009293
1040;71.08;1017160
1040;71.66;1021517
1036;72.38;1022395
1040;72.88;1029069
1038;73.44;1030825
1035;74.26;1034096
1038;75.47;1045749
1034;77.04;1051603
1032;78.26;1058010
1038;79.46;1072639
1035;80.97;1080215
1034;82.12;1086853
1035;82.88;1093059
1031;83.60;1093298
1033;84.32;1101060
1032;84.99;1103865
1029;85.62;1105082
1034;86.72;1119069
1031;87.95;1124092
1030;89.58;1133383
1035;91.05;1148193
1028;92.16;1145936
1027;93.00;1149980
1030;93.68;1157993
1030;94.64;1162974
1036;95.30;1174609
1029;96.34;1172067
1025;97.09;1170359
1032;97.42;1181426
1028;98.00;1180234
1026;98.38;1179316
1031;98.58;1186561
1027;98.86;1183282
1028;99.44;1187431
1032;101.74;1208028
1028;107.84;1243051
1030;116.12;1299515
1032;122.13;1340870
1028;126.02;1362167
1034;128.46;1384981
1032;130.56;1395530
1029;131.96;1396754
1035;132.89;1407250
1032;133.44;1405387
1033;133.79;1408088
1036;134.10;1413048
1033;134.32;1410257
1036;134.44;1413801
1035;134.56;1412701
1033;134.63;1411519
1037;134.68;1415853
1038;134.72;1416776
1037;134.78;1416295
1041;134.76;1421068
1037;134.80;1416627
1036;134.82;1415347
1042;134.90;1422421
1039;134.83;1419130
1041;134.94;1421984
1044;134.93;1424603
1038;134.84;1417608
1045;134.98;1426367
1047;134.86;1427655
1040;134.90;1419663
1046;134.98;1427901
1045;134.84;1425714
1045;134.98;1425806
1050;134.92;1431637
1043;134.89;1423138
1046;135.00;1426958
1052;134.96;1433929
1046;134.95;1427265
1049;135.00;1430773
1051;134.94;1433439
1046;134.95;1427682
1051;135.20;1434449
1053;134.92;1434835
1048;134.99;1429663
1056;135.24;1436587
1054;134.90;1435101
1050;135.29;1432565
1059;135.20;1437601
1056;134.90;1435623
1054;135.36;1436293
1059;135.24;1437786
1056;134.90;1435468
1054;135.26;1436204
1063;135.46;1439551
1055;134.96;1435437
1059;135.35;1438067
1066;135.03;1439236
1058;135.16;1437012
1063;135.54;1439901
1066;135.05;1439455
1058;134.95;1436511
1066;135.58;1441029
1069;135.42;1441618
1062;135.63;1439750
1070;135.82;1443102
1070;135.20;1441068
1068;135.56;1441579
1074;135.69;1443938
1065;135.15;1439235
1067;135.58;1441302
1077;135.78;1445048
1073;135.51;1443056
1070;135.66;1442618
1075;135.78;1444409
1074;135.52;1443383
1075;135.81;1444557
1081;135.77;1446317
1076;135.44;1443876
1076;135.88;1445225
1083;136.06;1447942
1079;135.54;1445099
1079;135.93;1446333
1084;135.60;1446947
1078;135.50;1444635
1080;135.18;1444231
1088;134.71;1445714
1083;134.82;1444140
1081;134.81;1443551
1088;134.42;1444827
1085;134.52;1443908
1086;134.46;1444198
1091;134.18;1445009
1085;134.28;1443372
1087;134.06;1443424
1093;133.72;1444287
1088;133.94;1443231
1089;133.80;1443228
1096;133.48;1444672
1090;133.75;1443332
1089;133.59;1442741
1099;132.90;1443915
1096;132.66;1442456
1097;132.14;1441019
1103;131.62;1441675
1095;131.71;1439338
1094;131.11;1437247
1105;130.09;1438240
1101;129.61;1434161
1096;129.62;1432289
1104;128.86;1430429
1103;128.32;1427032
1100;127.92;1423230
